match_id,innings,player_name,runs_scored,balls_faced,strike_rate,runs_conceded,balls_bowled,overs_bowled,economy,season,team1,team2,date,venue,city,toss_winner,toss_decision,player_of_match,umpire1,umpire2,reserve_umpire,match_referee,winner,winner_runs,winner_wickets,match_type
1,1,AU Rashid,15.0,14.0,107.14285714285714,,,,,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,1,CR Woakes,11.0,12.0,91.66666666666667,,,,,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,1,DJ Malan,14.0,25.0,56.0,,,,,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,1,GD Phillips,,,,0.0,18.0,3.0,0.0,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,1,HC Brook,25.0,16.0,156.25,,,,,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,1,JC Buttler,43.0,42.0,102.38095238095238,,,,,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,1,JDS Neesham,,,,0.0,44.0,7.333333333333333,0.0,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,1,JE Root,77.0,86.0,89.53488372093024,,,,,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,1,JM Bairstow,33.0,36.0,91.66666666666667,,,,,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,1,LS Livingstone,20.0,22.0,90.9090909090909,,,,,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,1,MA Wood,13.0,14.0,92.85714285714286,,,,,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,1,MJ Henry,,,,0.0,60.0,10.0,0.0,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,1,MJ Santner,,,,0.0,61.0,10.166666666666666,0.0,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,1,MM Ali,11.0,18.0,61.111111111111114,,,,,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,1,R Ravindra,,,,0.0,60.0,10.0,0.0,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,1,SM Curran,14.0,19.0,73.6842105263158,,,,,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,1,TA Boult,,,,0.0,61.0,10.166666666666666,0.0,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,2,AU Rashid,,,,0.0,42.0,7.0,0.0,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,2,CR Woakes,,,,0.0,36.0,6.0,0.0,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,2,DP Conway,152.0,122.0,124.59016393442623,,,,,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,2,LS Livingstone,,,,0.0,18.0,3.0,0.0,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,2,MA Wood,,,,0.0,31.0,5.166666666666667,0.0,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,2,MM Ali,,,,0.0,56.0,9.333333333333334,0.0,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,2,R Ravindra,123.0,98.0,125.51020408163265,,,,,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,2,SM Curran,,,,0.0,38.0,6.333333333333333,0.0,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
1,2,WA Young,0.0,1.0,0.0,,,,,2023/24,England,New Zealand,2023-10-05,Narendra Modi Stadium,Ahmedabad,New Zealand,field,R Ravindra,HDPK Dharmasena,Nitin Menon,Sharfuddoula,J Srinath,New Zealand,,9.0,Group
2,1,A Dutt,,,,0.0,62.0,10.333333333333334,0.0,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,1,BFW de Leede,,,,0.0,57.0,9.5,0.0,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,1,Babar Azam,5.0,20.0,25.0,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,1,CN Ackermann,,,,0.0,48.0,8.0,0.0,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,1,Fakhar Zaman,12.0,15.0,80.0,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,1,Haris Rauf,16.0,14.0,114.28571428571429,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,1,Hasan Ali,0.0,1.0,0.0,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,1,Iftikhar Ahmed,9.0,12.0,75.0,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,1,Imam-ul-Haq,15.0,19.0,78.94736842105263,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,1,LV van Beek,,,,0.0,37.0,6.166666666666667,0.0,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,1,Mohammad Nawaz,39.0,43.0,90.69767441860465,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,1,Mohammad Rizwan,68.0,75.0,90.66666666666667,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,1,PA van Meekeren,,,,0.0,37.0,6.166666666666667,0.0,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,1,RE van der Merwe,,,,0.0,37.0,6.166666666666667,0.0,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,1,Saqib Zulfiqar,,,,0.0,12.0,2.0,0.0,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,1,Saud Shakeel,68.0,54.0,125.92592592592592,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,1,Shadab Khan,32.0,36.0,88.88888888888889,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,1,Shaheen Shah Afridi,13.0,13.0,100.0,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,1,Vikramjit Singh,,,,0.0,12.0,2.0,0.0,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,2,A Dutt,1.0,2.0,50.0,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,2,AT Nidamanuru,5.0,9.0,55.55555555555556,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,2,BFW de Leede,67.0,69.0,97.10144927536231,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,2,CN Ackermann,17.0,23.0,73.91304347826087,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,2,Haris Rauf,,,,0.0,56.0,9.333333333333334,0.0,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,2,Hasan Ali,,,,0.0,46.0,7.666666666666667,0.0,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,2,Iftikhar Ahmed,,,,0.0,18.0,3.0,0.0,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,2,LV van Beek,28.0,30.0,93.33333333333333,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,2,MP O'Dowd,5.0,13.0,38.46153846153846,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,2,Mohammad Nawaz,,,,0.0,42.0,7.0,0.0,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,2,PA van Meekeren,7.0,13.0,53.84615384615385,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,2,RE van der Merwe,4.0,7.0,57.142857142857146,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,2,SA Edwards,0.0,2.0,0.0,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,2,Saqib Zulfiqar,10.0,18.0,55.55555555555556,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,2,Shadab Khan,,,,0.0,49.0,8.166666666666666,0.0,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,2,Shaheen Shah Afridi,,,,0.0,44.0,7.333333333333333,0.0,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
2,2,Vikramjit Singh,52.0,69.0,75.3623188405797,,,,,2023/24,Pakistan,Netherlands,2023-10-06,Rajiv Gandhi International Stadium,Hyderabad,Netherlands,field,Saud Shakeel,AT Holdstock,CM Brown,PR Reiffel,JJ Crowe,Pakistan,81.0,,Group
3,1,Azmatullah Omarzai,22.0,20.0,110.0,,,,,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,1,Fazalhaq Farooqi,0.0,3.0,0.0,,,,,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,1,Hashmatullah Shahidi,18.0,38.0,47.36842105263158,,,,,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,1,Ibrahim Zadran,22.0,26.0,84.61538461538461,,,,,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,1,Mahmudullah,,,,0.0,6.0,1.0,0.0,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,1,Mehedi Hasan Miraz,,,,0.0,55.0,9.166666666666666,0.0,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,1,Mohammad Nabi,6.0,12.0,50.0,,,,,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,1,Mujeeb Ur Rahman,1.0,4.0,25.0,,,,,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,1,Mustafizur Rahman,,,,0.0,42.0,7.0,0.0,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,1,Najibullah Zadran,5.0,13.0,38.46153846153846,,,,,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,1,Naveen-ul-Haq,0.0,6.0,0.0,,,,,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,1,Rahmanullah Gurbaz,47.0,64.0,73.4375,,,,,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,1,Rahmat Shah,18.0,25.0,72.0,,,,,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,1,Rashid Khan,9.0,17.0,52.94117647058823,,,,,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,1,Shakib Al Hasan,,,,0.0,48.0,8.0,0.0,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,1,Shoriful Islam,,,,0.0,40.0,6.666666666666667,0.0,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,1,Taskin Ahmed,,,,0.0,37.0,6.166666666666667,0.0,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,2,Azmatullah Omarzai,,,,0.0,12.0,2.0,0.0,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,2,Fazalhaq Farooqi,,,,0.0,32.0,5.333333333333333,0.0,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,2,Liton Das,13.0,18.0,72.22222222222223,,,,,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,2,Mehedi Hasan Miraz,57.0,73.0,78.08219178082192,,,,,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,2,Mohammad Nabi,,,,0.0,37.0,6.166666666666667,0.0,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,2,Mujeeb Ur Rahman,,,,0.0,42.0,7.0,0.0,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,2,Mushfiqur Rahim,2.0,3.0,66.66666666666667,,,,,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,2,Naveen-ul-Haq,,,,0.0,36.0,6.0,0.0,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,2,Nazmul Hossain Shanto,59.0,85.0,69.41176470588235,,,,,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,2,Rashid Khan,,,,0.0,54.0,9.0,0.0,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,2,Shakib Al Hasan,14.0,19.0,73.6842105263158,,,,,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
3,2,Tanzid Hasan,5.0,15.0,33.333333333333336,,,,,2023/24,Afghanistan,Bangladesh,2023-10-07,Himachal Pradesh Cricket Association Stadium,Dharamsala,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,HDPK Dharmasena,M Erasmus,AJ Pycroft,Bangladesh,,6.0,Group
4,1,AK Markram,106.0,57.0,185.96491228070175,,,,,2023/24,South Africa,Sri Lanka,2023-10-07,Arun Jaitley Stadium,Delhi,Sri Lanka,field,AK Markram,RK Illingworth,Sharfuddoula,AG Wharf,J Srinath,South Africa,102.0,,Group
4,1,CAK Rajitha,,,,0.0,62.0,10.333333333333334,0.0,2023/24,South Africa,Sri Lanka,2023-10-07,Arun Jaitley Stadium,Delhi,Sri Lanka,field,AK Markram,RK Illingworth,Sharfuddoula,AG Wharf,J Srinath,South Africa,102.0,,Group
4,1,D Madushanka,,,,0.0,64.0,10.666666666666666,0.0,2023/24,South Africa,Sri Lanka,2023-10-07,Arun Jaitley Stadium,Delhi,Sri Lanka,field,AK Markram,RK Illingworth,Sharfuddoula,AG Wharf,J Srinath,South Africa,102.0,,Group
4,1,DA Miller,39.0,24.0,162.5,,,,,2023/24,South Africa,Sri Lanka,2023-10-07,Arun Jaitley Stadium,Delhi,Sri Lanka,field,AK Markram,RK Illingworth,Sharfuddoula,AG Wharf,J Srinath,South Africa,102.0,,Group
4,1,DM de Silva,,,,0.0,25.0,4.166666666666667,0.0,2023/24,South Africa,Sri Lanka,2023-10-07,Arun Jaitley Stadium,Delhi,Sri Lanka,field,AK Markram,RK Illingworth,Sharfuddoula,AG Wharf,J Srinath,South Africa,102.0,,Group
